,Entity Name,Latitude,Longitude
2322,SARAH DOLLAR INC                 ,40.856061,-73.928806
2323,SARH DELI GROCERY INC            ,40.812957,-73.946039
2324,SAS NEWSSTAND CORP               ,40.768897,-73.955201
2325,FRAY ROGELIO                     ,40.743795,-74.007018
2326,SAVORY DELI & GROCERY INC        ,40.829121,-73.944773
2327,SAXELBY CHEESEMONGERS LLC        ,40.719429,-73.987755
2328,SAXELBY CHEESEMONGERS LLC        ,40.742227,-74.004466
2329,SCHALLER MANUFACTURING CORP      ,40.777671,-73.951882
2330,SAAD SADAM                       ,40.819292,-73.937148
2331,SEA BREEZE FISH MARKET INC       ,40.757304,-73.993435
2333,64 FULTON ST FOOD CORP           ,40.70883,-74.005142
2334,SKW SEAFOOD INC                  ,40.801729,-73.94899
2335,SEASON NATURAL FOOD INC          ,40.71669,-73.998842
2336,AMSTERDAM AVE MARKET LLC         ,40.791863,-73.971972
2337,SECOND AVENUE DELI MARKET INC    ,40.726588,-73.989129
2338,SEED & MILL LLC                  ,40.754482,-73.984379
2339,SESAME HALVA AND TAHINI CO LLC   ,40.742227,-74.004466
2340,TRAVIS MELBREN INC               ,40.733208,-73.998623
2341,SERIE 56 DELI GROCERY INC        ,40.800372,-73.94034
2343,SHAAB DELI INC                   ,40.828914,-73.937484
2344,MCFADDEN REGINA                  ,40.796807,-73.945259
2345,SHARIF SHAFIQ                    ,40.704973,-74.012015
2346,SHAMS GROCERY CORP               ,40.804465,-73.937612
2347,SHAN FU STORE INC                ,40.714689,-73.990195
2348,NOM WAH FOODS CORP               ,40.715501,-73.992422
2349,SHEEN BROTHERS INC               ,40.725733,-73.977649
2350,VEDA FOODS INC                   ,40.72566,-73.9777
2351,SHEHAB DELI & GROCERY INC        ,40.825902,-73.950698
2352,GOALS SERVICE STATION INC        ,40.817695,-73.956689
2353,SHERMAN DELI CORP                ,40.862696,-73.928405
2354,SHERMAN GOURMET DELI INC         ,40.863184,-73.927083
2355,SHIL ENTERPRISES INC             ,40.747545,-74.000545
2356,SHING HING TRADING CORP          ,40.718591,-73.996684
2357,SHINOLA DELI GROCERY CORP        ,40.805034,-73.951097
2358,SHIVUM NEWS INC                  ,40.705534,-74.013571
2359,KING MEAT CORP                   ,40.836855,-73.942971
2360,178 JJH INC                      ,40.798231,-73.940695
2361,SIMIT & SMITH BROAD AVE LLC      ,40.754482,-73.984379
2362,FULLER ANGELA                    ,40.794857,-73.940556
2363,SIMPLY PINOY MART INC            ,40.73001,-73.98065
2364,SINGS DELI INC                   ,40.786439,-73.95228
2365,SISTERS DELI GROCERY CORP        ,40.792749,-73.950137
2366,ZIKRAYAT ALTARI                  ,40.813446,-73.941256
2367,SIXTH AVE GARDEN GOURMET DELI INC,40.745664,-73.990794
2368,SJW SUSHI CORP                   ,40.854926,-73.936957
2369,SKYLINE GOURMET DELI INC         ,40.763963,-73.992322
2370,SMALL SHOP & STOP INC            ,40.749627,-73.977379
2371,SMASHIESS CORP                   ,40.790125,-73.947242
2372,SMILE DELI GROCERY LTD           ,40.85079,-73.937876
2373,SHISHA DELI INC                  ,40.760216,-73.991327
2375,FREESIA FARM INC                 ,40.763987,-73.966902
2376,LEXINGTON FRESH FARM INC         ,40.763987,-73.966902
2377,SM NEWS PLUS INC                 ,40.759957,-73.962783
2378,SMOKE CITY NYC INC               ,40.748193,-73.973394
2379,MAHANT 342 INC                   ,40.720423,-74.003303
2380,GIVE & TAKE INC                  ,40.773742,-73.959776
2381,S&N DISCOUNT INC                 ,40.795074,-73.942116
2382,SWEDISH CANDY GROUP INC          ,40.733432,-74.003993
2383,RUSHIKA INC                      ,40.722554,-73.992168
2384,SOHO DELI GROCERY INC            ,40.721481,-74.004793
2385,SOHO FINEST MARKET CORP          ,40.722566,-74.004566
2386,SOHO GARDEN INC                  ,40.723233,-73.995394
2387,SHRI KRUSHNA CORP                ,40.726415,-74.00221
2388,SOMA FITNESS LLC                 ,40.797763,-73.944561
2389,MAURY BAKES LLC                  ,40.739084,-73.993217
2390,CECERE LEONARD                   ,40.727863,-74.002294
2391,RAMIREZ SONEL                    ,40.765867,-73.990926
2392,SONS FREEDOM MARKET INC          ,40.772035,-73.961034
2393,SOS CHEFS OF NEW YORK INC        ,40.724826,-73.981374
2394,LKREVE CORP                      ,40.730899,-73.9954
2395,SPACE 86 CORP                    ,40.78603,-73.972503
2396,SPACE NY 62 CORP                 ,40.761586,-73.960535
2397,SPEEDWAY LLC                     ,40.863845,-73.917436
2398,CORNER BAZAAR INC                ,40.74315,-73.982087
2399,SPICES AND TEASE INC             ,40.721816,-74.002602
2400,SPICES & GROCERY INC             ,40.742621,-73.982402
2401,F&B EXPRESS CORP                 ,40.742227,-74.004466
2402,ASAS F FELIX                     ,40.864514,-73.929095
2403,PRAYOSHA 202 INC                 ,40.721414,-73.995534
2404,SHRI HARI KRUSHNA CORP           ,40.725304,-74.003513
2405,SPRINGS FINEST DELI CORP         ,40.72604,-74.009237
2406,W&J GROCERY CORP                 ,40.737608,-74.004743
2407,SRISAI CONVENIENCE INC           ,40.747253,-73.987629
2408,SRM FUEL CORP                    ,40.866091,-73.917795
2409,SING&SING DELI INC               ,40.763681,-73.959003
2410,SOOMI PARK-SHIN                  ,40.863445,-73.92638
2411,STANLEYS PHARMACY INC            ,40.715577,-73.990668
2412,STAR ONE DELI AND SALAD BAR CORP ,40.82789,-73.945663
2413,STATION 800 LLC                  ,40.827689,-73.942648
2414,PARIKH ENTERPRISES INC           ,40.855544,-73.937825
2415,STEP 1 DELI GROCERY INC          ,40.820908,-73.93599
2416,STEVEN STILE FARMERS MKT NO 2 LLC,40.754994,-73.995137
2417,STILE STEVEN                     ,40.764263,-73.986903
2418,ST NEWSTAND LLC                  ,40.747784,-73.985046
2419,ST NICHOLAS AVENUE 99 CENTS CORP ,40.856061,-73.928806
2420,ST NICHOLAS EXPRESS DELI CORP    ,40.813129,-73.951641
2421,ST NICHOLAS JM DELI GROCERY INC  ,40.847353,-73.935179
2422,ST NICK CANDY GROCERY INC        ,40.854309,-73.930081
2423,ST NICKS 1633 FOOD CENTER CORP   ,40.855953,-73.928883
2424,TEJADA GROCERY INC               ,40.850489,-73.93679
2425,AK GOURMET MARKET CORP           ,40.712662,-73.989798
2426,STOP 1 DELI&99 CENT PLUS CORP    ,40.801041,-73.949472
2427,K AND K FOOD CORP                ,40.711277,-73.989344
2428,STOP 1 KING GOURMET DELI INC     ,40.794905,-73.944333
2429,ALOUBAHI MOHAMED M               ,40.795947,-73.94358
2430,STOP 1 TOBACCO SHOP CORP         ,40.713956,-73.987128
2431,STOP ONE FOOD MARKET INC         ,40.76524,-73.991383
2432,LUNA & STELLA LLC                ,40.74507,-74.006087
2433,STRAWBERRY 2 LLC                 ,40.744766,-74.00631
2434,STUYVESANT DELI & NEWS INC       ,40.736136,-73.979075
2435,468-470 FOOD CORP                ,40.754793,-73.995279
2436,SUGAR HILL GOURMET DELI CORP     ,40.825935,-73.949275
2437,SUHAIL FADHL N                   ,40.81946,-73.951829
2438,SULAI MINI MART INC              ,40.780266,-73.949979
2440,PC4WEST INC                      ,40.738804,-73.992562
2441,JUN 0709 INC                     ,40.760994,-73.998699
2442,SUN HING LUNG CO INC             ,40.712974,-73.995068
2443,SUN MING JAN INC                 ,40.716548,-73.993057
2444,SUN & MOON DELI CORP             ,40.796138,-73.943645
2445,LIM KET LAN                      ,40.720569,-73.995869
2446,SUNNY MART GROUP INC             ,40.713759,-73.993795
2447,M&M FRUIT INC                    ,40.767384,-73.953359
2448,SUNRISE FOOD & CANDY INC         ,40.716681,-73.980449
2450,PANYA INC OF NEW YORK            ,40.72987,-73.989401
2451,IDI PROJECTS INC                 ,40.723142,-74.002618
2452,SUNSET FOOD CORP                 ,40.76292,-73.993075
2453,SUNSHINE FOOD MARKET INC         ,40.718466,-73.996753
2454,SUN VIN GROCERY STORE INC        ,40.716271,-73.999099
2455,SUPER A MART LLC                 ,40.7175,-73.9953
2456,207 MEAT CORP                    ,40.864114,-73.918072
2457,Z&S DELI INC                     ,40.770929,-73.950776
2458,REYCO SUPERMARKETS LLC           ,40.79063,-73.947465
2459,3821 FOOD CORP                   ,40.835974,-73.943601
2460,SUPERIOR GOURMET MARKETPLACE INC ,40.758687,-73.996154
2461,SUPERIOR GOURMET MARKET PLATE INC,40.756418,-73.99782
2462,SUPER STYLE DELI FOOD INC        ,40.815936,-73.945202
2463,SUPER VALUE MEAT MARKET CORP     ,40.824152,-73.952241
2464,SUPER VAPE CONVENIENCE SHOP CORP ,40.72445,-73.9847
2465,SUPREME CANDY PLUS INC           ,40.798196,-73.941935
2466,SUPREME CHICKEN MARKET INC       ,40.712653,-73.997079
2467,SUSHI 88 CORP                    ,40.764992,-73.978773
2468,RSJ GROUP CORP                   ,40.763706,-73.96197
2469,RSJ GROUP CORP                   ,40.733976,-74.002589
2470,RSJ GROUP CORP                   ,40.774327,-73.983294
2471,RSJ GROUP CORP                   ,40.72312,-74.002574
2472,RSJ GROUP CORP                   ,40.717558,-74.003434
2474,SUSHI AVENUE INC                 ,40.802196,-73.967675
2475,JG SALES CORP                    ,40.71711,-73.990428
2476,SUSHI HOUSE INC                  ,40.804389,-73.966423
2477,SUSHI HOUSE INC                  ,40.744324,-73.991763
2478,SUSHI HOUSE INC                  ,40.73166,-73.988374
2479,SUSHI AVENUE INC                 ,40.735611,-73.992688
2480,SUSHI MARU EXPRESS INC           ,40.753892,-73.969236
2481,SUSHI MARU EXPRESS INC           ,40.727867,-73.998552
2482,GREAT NEWS CORP                  ,40.767438,-73.956266
2483,SUSHI MARU EXPRESS INC           ,40.757919,-73.963201
2484,SUSHI MARU EXPRESS INC           ,40.781723,-73.95818
2486,SUSHI MARU EXPRESS INC           ,40.763982,-73.964807
2487,SUSHI NARA EXPRESS INC           ,40.80762,-73.964316
2488,BAKERHOOD REALTY INC             ,40.777434,-73.948954
2489,SWEET MILK & SUGAR DESSERTS LLC  ,40.796807,-73.945259
2490,SWEET OLIVE INC                  ,40.735108,-73.979799
2491,"BULGER JASMIN, BULGER APRIL      ",40.796807,-73.945259
2492,SX GOURMET CORP                  ,40.719893,-73.987755
2493,SYUKAKU INC                      ,40.738769,-73.999166
2495,T2 US LLC                        ,40.758119,-73.977493
2496,T2 TEA US / CONOPCO INC          ,40.775141,-73.980442
2497,T2 US LLC                        ,40.72378,-73.996716
2498,TAFT DELI CORP                   ,40.796986,-73.947034
2499,TAFT DELI GROCERY CORP           ,40.799588,-73.945135
2500,TAI LEE GROUP LLC                ,40.714676,-73.996996
2501,TAINO SUNRISE CORP               ,40.801957,-73.937079
2502,TAN TIN HUNG CORP                ,40.718134,-73.994948
2503,TAQUERIA LOS JARRITOS INC        ,40.86075,-73.927057
2504,TARGET CORP                      ,40.795426,-73.931932
2505,TARGET CORP                      ,40.714557,-74.011456
2506,TARGET CORP                      ,40.730409,-73.980364
2507,TARGET CORPORATION               ,40.749967,-73.988682
2508,TARGET CORP                      ,40.716091,-73.987057
2509,BROOME 400 INC                   ,40.720745,-73.997457
2510,ZNS CORPORATION                  ,40.742835,-73.980213
2511,117 LEXINGTON INC                ,40.799115,-73.941265
2512,TEA & AMBER INC                  ,40.796807,-73.945259
2514,STARBUCKS CORPORATION            ,40.785393,-73.978954
2515,RSJ GROUP CORP                   ,40.734301,-73.99905
2516,TEN REN TEA&GINSENG CO INC       ,40.716141,-73.998162
2517,GUZMAN VICTOR                    ,40.856675,-73.930955
2518,APRIL CORP                       ,40.75688,-73.993741
2519,TERRY-RAM LTD                    ,40.718104,-74.014976
2520,BEST BOYS LLC                    ,40.764767,-73.970365
2521,TEUSCHER PROMENADE LLC           ,40.758119,-73.977493
2522,THE BROTHERS DELI & GROCERY INC  ,40.822347,-73.938675
2523,THE BROTHERS GOURMET DELI INC    ,40.815133,-73.947559
2524,THE CAKE PUSHER LLC THE          ,40.747404,-73.982081
2525,THE DANCING ELEPHANT LLC         ,40.797763,-73.944561
2526,THE GREEN AT CANAL CORP          ,40.721481,-74.004793
2527,THE HEIGHTS MARKET CORP          ,40.852515,-73.931393
2528,LA CACHETTE INC                  ,40.720899,-73.991066
2529,JUICE PRESS LLC THE              ,40.782449,-73.95075
2530,LA FONDA DE LUISA CORP           ,40.835028,-73.940454
2532,THE PICKLE GUYS INC              ,40.716053,-73.987193
2533,KOHLE ROMANI INC                 ,40.741267,-73.996548
2534,ARCH BISHOP FULTON J SHEEN CENTER,40.725502,-73.99325
2535,TSL NEW YORK LLC                 ,40.715747,-73.990405
2536,THE TEA FACTOR INC               ,40.865422,-73.927204
2537,THOMPSON FINEST DELI CORP        ,40.722594,-74.004542
2538,THRIFTY DELI SUPERMARKET CORP    ,40.814331,-73.959455
2539,TIME SQUARE NEWS&CONVENIENCE INC ,40.758132,-73.991947
2540,TIN DUC FOOD MARKET INC          ,40.713915,-73.991868
2541,THE TJX COMPANIES INC            ,40.759362,-73.961354
2542,TLC TEA HOUSE INC                ,40.72369,-73.987397
2543,TOASTIES DELI CORP               ,40.743676,-73.995934
2544,TODARO BROTHERS INC              ,40.742659,-73.977423
2545,TOKYO MART INC                   ,40.716764,-73.998796
2546,TOMPKINS FINEST DELI & GRILL CORP,40.7256,-73.97775
2547,TONE HOUSE FITNESS NEW YORK LLC  ,40.745593,-73.983677
2548,TONE HOUSE UES LLC               ,40.768832,-73.960577
2549,TOUBA AFRICAN MARKET DRESS FLAVOR,40.799506,-73.943694
2550,TOURE SIDI M                     ,40.798123,-73.96369
2551,TRADER JOES EAST INC             ,40.725573,-74.004806
2552,TRADER JOES EAST INC             ,40.733716,-73.988186
2553,TRADER JOES EAST INC             ,40.778505,-73.982105
2554,TRADER JOES EAST INC             ,40.74212,-73.99399
2555,TRADER JOES EAST INC             ,40.744316,-73.978745
2556,TRADER JOES EAST INC             ,40.790568,-73.969203
2557,TRAVEL TRADERS HOTEL STORES INC  ,40.758928,-73.987835
2558,470 W 42 STREET GOURMET FOOD INC ,40.759519,-73.99522
2561,T SHOP INC                       ,40.723437,-73.993839
2562,TSM 2ND AVE GOURMET INC          ,40.799082,-73.936703
2563,MOHAMED TAWFIK SALEH             ,40.796995,-73.934682
2564,TU CASA DELI GROCERY INC         ,40.792477,-73.950879
2565,TUDOR FARM MARKET INC            ,40.749433,-73.970168
2567,TUNG WOO CO INC                  ,40.718554,-73.995048
2568,3 J SUPERMARKET INC              ,40.850682,-73.93273
2569,TUTTI'S GROCERY INC              ,40.756278,-73.971839
2570,TWO LITTLE RED HENS LTD          ,40.777606,-73.951928
2571,TWO RIVERS DELI-GROCERY CORP     ,40.83257,-73.942254
2572,TYME FOOD INC                    ,40.729817,-74.01048
2573,UNCLE JOHNNY GROCERY CORP        ,40.72236,-73.98011
2574,DA 15 FARM INC                   ,40.753379,-73.966938
2575,UNION AFRICAN AMERICA MARKET CORP,40.818674,-73.938028
2576,MPM ENTERPRISES HOUSTON INC      ,40.722199,-73.985951
2577,RSJ GROUP CORP                   ,40.722199,-73.985951
2578,UNION SQUARE ONE STOP INC        ,40.733547,-73.989851
2579,UNIQUE NEWS INC                  ,40.783627,-73.979997
2580,UNITED WE STAND DELI INC         ,40.767373,-73.98984
2581,CARNICERIA LA POBLANITA INC      ,40.792916,-73.940762
2582,UNIVERSAL NEWS NYC GROUP CORP    ,40.7568,-73.988739
2583,PETTERSSON KARIN                 ,40.797763,-73.944561
2584,UPPER WEST CANDY GROCERY INC     ,40.796409,-73.97038
2585,UPTOWN FOOD CENTER CORP          ,40.851613,-73.939058
2586,GARY NULLS UPTOWN WHOLE FOODS INC,40.790464,-73.974973
2587,URBAN GOURMET DELI CORP          ,40.802983,-73.952577
2588,LENNY & STEVE MARKET LLC         ,40.761774,-73.990695
2589,URBAN TASTE CORP                 ,40.738676,-73.983242
2590,USA DELI GROCERY CORP            ,40.804131,-73.948042
2591,GIGI'S BAKED GOODS LLC           ,40.798797,-73.939933
2592,VALENCIA BAKERY INC              ,40.790181,-73.947375
2594,VALUE DRUGS ROCK INC.            ,40.758779,-73.978668
2595,VAQUERO DELI GROCERY CORP        ,40.797355,-73.938613
2596,VARSANOS CHOCOLATES INC          ,40.732222,-74.001566
2597,VC CANDY STORE LLC               ,40.754375,-73.99082
2598,VEGGIE DELI CORNER INC           ,40.713418,-73.988585
2599,VERMILYES EXPRESS DELI CORP      ,40.866729,-73.920715
2600,HERNANDEZ ANA                    ,40.822922,-73.953889
2601,VILLA FUNDACION DELI GRCY STR INC,40.83257,-73.942254
2602,RAHMAN MUJIBUR                   ,40.728273,-73.987888
2603,VILLAGE CRAFT BEER & SMOKE INC   ,40.727718,-73.985217
2604,SMZ IMPEX INC                    ,40.729341,-73.987104
2605,VILLAGE GOURMET GROCERY INC      ,40.727305,-73.988596
2606,VILLAGE SMOKE INC                ,40.726777,-73.985918
2607,CHELSEA FOOD PLACE LLC           ,40.737608,-74.004743
2608,VINEGAR FACTORY INC THE          ,40.779435,-73.945573
2609,VITAMIN SHOPPE INC               ,40.778229,-73.98188
2610,VITAMIN SHOPPE INC THE           ,40.772508,-73.952569
2611,DE LA CRUZ JOSE                  ,40.719429,-73.987755
2612,VOILA CHOCOLAT UWS LLC           ,40.783561,-73.979298
2613,VITAMIN SHOPPE INC               ,40.778016,-73.952065
2614,WADEE CONVENIENCE 4089 INC       ,40.844323,-73.938947
2615,WAI WAH MARKET INC               ,40.713056,-73.997195
2616,WALGREEN EASTERN CO INC          ,40.795201,-73.971502
2617,WALGREEN EASTERN CO INC          ,40.767811,-73.959072
2618,WALGREEN EASTERN CO INC          ,40.733569,-73.989848
2619,WALGREEN EASTERN CO INC          ,40.748442,-73.984548
2620,WALGREEN EASTERN CO INC          ,40.729849,-73.991462
2621,WALGREEN EASTERN CO INC          ,40.733352,-73.980872
2622,WALGREEN EASTERN CO INC          ,40.756109,-73.986311
2623,DUANE READE LLP                  ,40.821647,-73.954081
2624,WALGREEN EASTERN CO INC          ,40.74076,-73.987718
2625,WALLYS DELI & GROCERY CORP       ,40.820315,-73.955044
2626,WAN HOME FOOD MARKET CORP        ,40.719647,-73.996228
2627,WASHINGTON HEIGHT GROCERY INC    ,40.834485,-73.940852
2629,WATKINS PRODUCTS DISTRIBUTORS LLC,40.807129,-73.943954
2630,WEBERS 32ND ST CORP              ,40.748897,-73.989649
2631,WELCOME TO NEW YORK GOURMET DELI ,40.808645,-73.948669
2632,YAN XIONG LUO & XIU MEI CHEN     ,40.718115,-73.996963
2633,WEST 14 CANDY STORE INC          ,40.73948,-74.001868
2634,WEST 44 CANDY STORE CORP         ,40.759622,-73.991417
2635,WEST STREET GOURMET INC          ,40.70544,-74.016704
2636,WEST END SUPER CORP              ,40.775016,-73.987977
2637,WESTERLY HEALTH FOODS INC        ,40.765023,-73.984128
2638,WESTERN BEEF RETAIL INC          ,40.742882,-74.00587
2639,WESTERN BEEF RETAIL INC          ,40.773556,-73.989114
2640,WESTFIELD MARKETPLACE CORP       ,40.763531,-73.992636
2641,WEST HARLEM GROCERY CORP         ,40.803611,-73.955541
2642,WEST NY 500 CORP                 ,40.733023,-74.006394
2643,WEST PARK DELI INC               ,40.796603,-73.962629
2644,38TH STREET BAKERY LLC           ,40.755668,-73.993925
2645,WESTSIDE DELI GROCERY INC        ,40.760448,-73.99116
2646,SYUKAKU INC                      ,40.804389,-73.966423
2647,180 3RD AVE LLC                  ,40.73499,-73.985943
2648,2589 WESTSIDE MARKETS LLC        ,40.795801,-73.971068
2649,78-84 WESTSIDE MARKET LLC        ,40.731713,-73.988335
2650,1407 WESTSIDE MARKET LLC         ,40.78348,-73.952651
2651,FLYING PHOENIX CORP              ,40.76878,-73.992444
2652,SYUKAKU INC                      ,40.795801,-73.971068
2653,SYUKAKU INC                      ,40.73166,-73.988374
2654,WESTSIDE SUPERMARKET LLC         ,40.738769,-73.999166
2655,WS MARKETS LLC                   ,40.804389,-73.966423
2656,WEST VILLAGE DELI INC            ,40.734263,-74.008472
2657,WEST VILLAGE FINEST DELI CORP    ,40.732668,-74.003344
2658,375 AMSTERDAM AVENUE RESTAURANT L,40.782358,-73.978897
2659,WHOLE FOODS MARKET GROUP INC     ,40.73477,-73.989935
2660,WHOLE FOODS MARKET GROUP IN      ,40.807981,-73.945967
2661,WHOLE FOODS MARKET GROUP INC     ,40.754482,-73.984379
2662,WHOLE FOODS MARKET GROUP INC     ,40.779492,-73.953485
2663,WHOLE FOODS MARKET GROUP INC     ,40.7674,-73.9827
2664,WHOLE FOODS MARKET GROUP INC     ,40.795151,-73.965851
2665,WHOLE FOODS MARKET GROUP INC     ,40.745134,-73.994875
2666,"WHOLE FOODS MARKET GROUP, INC.   ",40.759851,-73.966582
2667,WHOLE FOODS MARKET GROUP INC     ,40.723787,-73.991724
2668,WHOLE FOODS MARKET GROUP INC     ,40.715415,-74.011168
2669,SEED AND MILL LLC                ,40.715415,-74.011168
2670,WHOLESOME FACTORY INC            ,40.761378,-73.950213
2671,WICKED JUICE LLC                 ,40.715288,-74.009397
2672,WILD OLIVE INC                   ,40.806186,-73.941721
2673,WILLIAM POLL INC                 ,40.772196,-73.960915
2674,WILLIAMS SONOMA INC              ,40.7674,-73.9827
2675,WILLIAM VERAS BODEGA CORP        ,40.866539,-73.928517
2676,WING FAT COMPANY INC             ,40.715434,-73.997936
2677,WING FUNG HONG LTD               ,40.714215,-73.994999
2678,WING LONG TRADING INC            ,40.717589,-73.997281
2679,WIN SEAFOOD MARKET INC           ,40.717436,-73.99914
2680,WINSOME DELI INC                 ,40.813349,-73.941327
2681,W MINI MART CORP                 ,40.814763,-73.95753
2682,WONTON SPECIALIST INC            ,40.716651,-73.991561
2683,MAC PA LLC                       ,40.749555,-73.991665
2684,MAC PA LLC                       ,40.756177,-73.990558
2686,MAC PA LLC                       ,40.756177,-73.990558
2688,F&V FOOD CORP                    ,40.854154,-73.930197
2689,XING HUA CONVENIENCE STORE INC   ,40.714426,-73.99386
2690,XING WANG FOOD INC               ,40.713464,-73.997313
2691,XYZ SUSHI INC                    ,40.740313,-73.982063
2692,YANKEE DELI INC                  ,40.726752,-73.977777
2693,YANKEE TWO DELI INC              ,40.724556,-73.978501
2694,YAYA GRAND CORP                  ,40.718999,-73.996363
2695,CHAN & CHAN 3A INC               ,40.738339,-73.983491
2696,YAYA TEA GARDEN CORP             ,40.716214,-73.994818
2697,YC DELI GOURMET MARKET INC       ,40.775187,-73.9537
2698,YDHNY INC                        ,40.835974,-73.943601
2699,YELLOW BANANA DELI CORPORATION   ,40.829231,-73.948534
2700,YELLOW BANANA DELI CORPORATION   ,40.823408,-73.948953
2701,SAEED ALI A                      ,40.791349,-73.940146
2702,YEM SANALI GROCERY INC           ,40.769512,-73.988296
2703,Y F T TRADING INC                ,40.712278,-73.994757
2704,YI FENG                          ,40.713638,-73.995197
2705,YIU WING INC                     ,40.715746,-73.998848
2706,YMJ EXPRESS LLC                  ,40.712621,-73.990287
2707,YOGI 1672 CORP                   ,40.77713,-73.946251
2709,JUST NUTS INC                    ,40.763071,-73.967605
2710,MASK NUTS INTERNATIONAL INC      ,40.773999,-73.959586
2711,79 GOURMET DELI INC              ,40.771232,-73.950557
2712,ANGEL DELI OF YORKVILLE LTD      ,40.771232,-73.950557
2713,YORKK DELI & GROCERY INC         ,40.776797,-73.946489
2714,YOUNG FISH LJ MARKET INC         ,40.794278,-73.942701
2715,YOURS WHOLESOME FOOD INC         ,40.721116,-73.98689
2716,SOLIS VICENTE ANGEL              ,40.813776,-73.95598
2717,YUE FUNG USA ENTERPRISE INC      ,40.718176,-73.994929
2718,YUE FUNG USA ENTERPRISE INC      ,40.717732,-73.996739
2719,YUMMILICIOUS DELI CORP           ,40.845546,-73.938653
2720,YUMMY FOODS DELI CORP            ,40.814064,-73.948329
2721,YUNG CITY FISH BALLS CORP        ,40.715036,-73.993561
2722,50 EAST END AVENUE LLC           ,40.772082,-73.946834
2723,ZABARS & CO INC                  ,40.78479,-73.979409
2724,ZAID GOURMET CORP                ,40.795784,-73.947919
2725,ZARAGOZA MEXICAN DELI&GROCERY INC,40.72995,-73.9807
2726,NEW YORK FOOD INC I              ,40.76151,-73.986682
2727,Z DELI GROCERY CORP              ,40.761354,-73.986798
2728,MAIDEN FARM INC                  ,40.708501,-74.008478
2729,ZHENG CAI INC                    ,40.713645,-73.995126
2730,ZHONGGUO YAOCHAI INC             ,40.714431,-73.992059
2731,ZINGONE NICK&JOSEPHINE           ,40.784305,-73.973765
