,Unnamed: 0,Method of Operation,Premise Name,Premise Address,Premise City,lat,lon
823,4740,RESTAURANT/BAR/TAVERN SERVING LIQUOR BEER CIDER AND WINE,GW MARKET LLC ET AL,600 11TH AVE,NEW YORK,40.7624037,-73.9968276
824,4744,"BAR/TAVERN SERVING BEER, WINE, CIDER  & LIQUOR",GUMBULL LLC,450 AMSTERDAM AVE,NEW YORK,40.7849421,-73.9772607
825,4749,CLUB SERVING BEER WINE CIDER AND LIQUOR,CLUB DEPORTIVO DOMINICANO OF NEW YORK INC,2088 AMSTERDAM AVENUE,NEW YORK,40.8369743,-73.939572
826,4768,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CON & CON CATERERS INC,205 W 14TH STREET,NEW YORK,40.73890165,-73.99989222
827,4772,BAR/TAVERN SERVING BEER WINE CIDER & LIQUOR,CASA ANTONUCCI LLC,168 E 81ST ST,NEW YORK,40.62793275,-74.03343133
828,4793,TAVERN SERVING LIQUOR WINE CIDER AND BEER,HURON CLUB LLC,15 VANDAM STREET,NEW YORK,40.72651945,-74.00436548
829,4799,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,P J CLARKE S ON THE HUDSON LLC,4 WORLD FINANCIAL CENTER,NEW YORK,40.7813048,-73.9771425
830,4800,TAVERN SERVING BEER CIDER WINE AND LIQUOR,STEEPLECHASE INC,19 E 15TH ST,NEW YORK,40.66878422,-73.99576651
831,4808,"BAR/TAVERN SERVING BEER, WINE & CIDER",DREAMING MOON INC,112 HUDSON ST,NEW YORK,40.71957345,-74.00836503
832,4819,CLUB SERVING BEER WINE CIDER & LIQUOR,21 WEST END ASSOCIATION INC,21 WEST END AVE,NEW YORK,40.7727647,-73.99031276
833,4820,TAVERN SERVING BEER CIDER WINE AND LIQUOR,BANNA STRAND LLC,1607 YORK AVENUE,NEW YORK,40.775223,-73.9478586
834,4844,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",350 W 46 CAFE LLC,350 W 46TH ST,NEW YORK,40.7603725,-73.98984434
835,4852,"TAVERN WINE SERVING WINE, BEER AND CIDER",300 WEST 4TH STREET LLC,51 BANK ST,NEW YORK,40.7369039,-74.0038875
836,4856,CLUB TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,"TRUSTEES OF COLUMBIA UNIVERSITY, THE",400 W 117TH ST,NEW YORK,40.80585109,-73.95689634
837,4867,BAR/TAVERN SERVING BEER WINE AND LIQUOR,ZMZ BARROW TAVERN LLC,15 BARROW ST,NEW YORK,40.73256045,-74.00253612
838,4873,"BAR/TAVERN SERVING BEER, WINE & CIDER",PAINTING LOUNGE LLC,15 W 116TH ST,NEW YORK,40.8012521,-73.94725277
839,4875,CLUB SERVING BEER CIDER & WINE ONLY ,ALLIANCE FOR DOWNTOWN NEW YORK INC,150 BROADWAY,NEW YORK,40.70909,-74.0101561
840,4880,TAVERN SERVING BEER CIDER WINE AND LIQUOR,TOM & JERRYS BAR REST INC,288 ELIZABETH STREET,NEW YORK,40.72461855,-73.9931447
841,4881,"TAVERN RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",352 RESTAURANT CORP,352 7TH AVENUE,NEW YORK,40.7482815,-73.992821
842,4887,CLUB RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,SOHO HOUSE NEW YORK INC,29 35 9TH AVE 6TH FLOOR,NEW YORK,40.7406093,-74.0058785
843,4890,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER ",CONVENE AT ONE LIBERTY PLAZA LLC,1 LIBERTY PLAZA,NEW YORK,40.708968,-74.0093737
844,4904,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER     ",COFFEE SHOP TAQUERIA LLC,30 E 16TH ST,NEW YORK,40.66687458,-73.99396591
845,4909,"BAR/TAVERN SERVING BEER, CIDER, AND WINE ",HARLEM WINES AND BITES CORP,3454 BROADWAY,NEW YORK,40.8236436,-73.9521559
846,4914,BAR/TAVERN SERVING BEER WINE CIDER AND LIQUOR,ROCK CW LLC,600 5TH AVE,NEW YORK,40.7575576,-73.978169
847,4920,"TAVERN/CAFE SERVING LIQUOR, WINE, BEER AND CIDER",TD AB LLC,29 AVENUE B,NEW YORK,40.7224756,-73.9829662
848,4932,TAVERN SERVING BEER WINE CIDER AND LIQUOR,THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT,1681 BROADWAY,NEW YORK,40.76339815,-73.98335505
849,4933,TAVERN WINE SERVING BEER CIDER AND WINE,FEDERICOS RESTAURANT INC,00 BROADWAY PLAZA,NEW YORK,41.073475,-73.814073
850,4942,"TAVERN SERVING BEER, CIDER WINE AND LIQUOR",SANDBAR CONCESSION INC,250 WEST 52ND STREET,NEW YORK,40.7630257,-73.98451976
851,4943,"BAR/TAVERN SERVING WINE, BEER & CIDER ",CITY VINEYARD LLC,45 ROCKEFELLER PLAZA,NEW YORK,40.75925755,-73.97995686
852,4959,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",JBDP STANTON CORPORATION,17 STANTON ST,NEW YORK,40.72238405,-73.99215465
853,4962,"TAVERN/CAFE DESSERT BAR SERVING WINE, BEER AND CIDER",M DEGREE LLC,27 BEDFORD ST,NEW YORK,40.7291731,-74.0037059
854,4963,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PENNSYLVANIA JAYCOX INC,118 RIVINGTON STREET,NEW YORK,40.7198897,-73.9872865
855,4967,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,N & A PRODUCTIONS INC,27 W 35TH ST,NEW YORK,40.65728868,-74.00764707
856,4970,TAVERN SERVING BEER CIDER AND WINE,THIRD BEAT LLC,254 W 29TH ST GROUND,NEW YORK,40.7486889,-73.995309
857,4971,"BAR/TAVERN SERVING BEER, WINE, CIDER, AND LIQUOR",NOBLE GRAINS NYC LLC,1415 2ND AVE,NEW YORK,40.7700543,-73.9577578
858,4990,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CARNEGIE BAR AND BOOKS LTD,156 W 56TH ST,NEW YORK,40.7641992,-73.9796511
859,4998,TAVERN RESTAURANT SERVING BEER CIDER WINE & LIQUOR,SHADES OF GREEN LLC,125 E 15TH STREET,NEW YORK,40.66719867,-73.992489
860,5000,TAVERN SERVING BEER CIDER WINE AND LIQUOR,ATS RESTAURANT CORP,349 E 14TH ST,NEW YORK,40.7316609,-73.9829119
861,5002,BAR TAVERN SERVING LIQUOR WINE BEER AND CIDER,LEGENDS HOSPITALITY LLC,PIER 86 W 46TH ST & 12TH AVE,NEW YORK,40.7645632,-74.0000215
862,5007,TAVERN RESTAURANT SERVING WINE CIDER AND BEER,NEW YORK HOSPITALITY GROUP INC,230 E 51ST ST EAST STORE,NEW YORK,40.7557436,-73.9691692
863,5016,TAVERN SERVING BEER CIDER WINE AND LIQUOR,225 DUBLIN HOUSE LLC,225 W 79TH ST,NEW YORK,40.7837556,-73.9792824
864,5020,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,CALSHEA RESTAURANT CORP,330 7TH AVENUE,NEW YORK,40.7477095,-73.993239
865,5021,BAR/TAVERN SELLING BEER CIDER LIQUOR & WINE ,MR FONG'S LLC,40 MARKET ST,NEW YORK,40.7124474,-73.9941506
866,5026,TAVERN SERVING BEER CIDER WINE AND LIQUOR,223 WEST CORP,223 W 19TH ST,NEW YORK,40.7421805,-73.9984615
867,5032,TAVERN SERVING LIQUOR WINE CIDER AND BEER,LUDWIKA MICKEVICIUS,135 AVE A,NEW YORK,40.7270494,-73.9829922
868,5039,"BAR TAVERN RESTAURANT SERVING BEER, WINE, CIDER AND LIQUOR",MARLTON HOTEL OPERATING LLC,5 W 8TH ST,NEW YORK,40.7326377,-73.99681275
869,5049,TAVERN/THEATRE CONCESSION SERVING BEER CIDER & WINE,SECOND STAGE THEATRE INC THE,305 W 43RD STREET,NEW YORK,40.65143259,-74.01005049
870,5050,"BAR/TAVERN SERVING BEER, WINE AND CIDER",GVI TRIBECA LLC,66 WEST BROADWAY,NEW YORK,40.7147978,-74.009995
871,5053,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,FTCCM LLC,103 1ST AVE,NEW YORK,40.72675755,-73.98635328
872,5054,CLUB TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,CORE CLUB MEMBERS CORP,60 EAST 55TH STREET,NEW YORK,40.7605273,-73.97278346
873,5056,BAR SERVING BEER CIDER WINE & LIQUOR,OXIDO CORP,753 9TH AVE,NEW YORK,40.76407285,-73.98888854
874,5057,BAR/TAVERN SERVING BEER CIDER WINE & LIQUOR,246 S & B INC,246 W 38TH ST,NEW YORK,40.7541085,-73.9904182
875,5061,TAVERN SERVING BEER WINE CIDER AND LIQUOR,S W MONTE INC,217 E HOUSTON ST,NEW YORK,40.7221035,-73.9867932
876,5065,TAVERN SERVING BEER WINE CIDER AND LIQUOR,SANDBAR CONCESSION INC,222 W 51ST STREET,NEW YORK,40.76236185,-73.98520439
877,5069,TAVERN RESTAURANT SERVING BEER CIDER AND WINE,BRIDGE & TUNNEL LLC,66 68 RIVINGTON ST,NEW YORK,40.72067529,-73.99003514
878,5072,TAVERN SERVING BEER WINE CIDER AND LIQUOR,INISTIOGE INC,768 9TH AVE,NEW YORK,40.7642854,-73.98802191
879,5078,"RESTAURANT/BAR SERVING LIQUOR, WINE, BEER AND CIDER     ","MITCHELL SISTERS CORP, THE",1624 AMSTERDAM AVE,NEW YORK,40.8222409,-73.9500208
880,5086,"TAVERN SERVING BEER, WINE & CIDER",DILLERS INC,357A GRAND ST,NEW YORK,40.94813794,-72.65921905
881,5093,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",PUB 138 INC,181 ORCHARD ST,NEW YORK,40.72194025,-73.98852383
882,5095,"RESTAURANT/BAR SERVING LIQUOR, WINE, BEER AND CIDER     ",87 WALKER HOSPITALITY LLC,87 WALKER ST,NEW YORK,40.7179517,-74.0015148
883,5097,CLUB TAVERN SERVING BEER CIDER WINE AND LIQUOR,LOS AMIGOS FISHING & HUNTING CLUB INC,202 RIVINGTON STREET,NEW YORK,40.7185409,-73.9830435
884,5098,"TAVERN SERVING WINE, BEER AND CIDER",MAMA'S PIZZA TOO LLC,2750 BROADWAY,NEW YORK,40.8008322,-73.9676555
885,5099,BAR/TAVERN SERVING BEER CIDER WINE & LIQUOR,DARDURO LLC,328 W 45TH ST,NEW YORK,40.64995343,-74.01097186
886,5105,"TAVERN SERVING LIQUOR, WINE, BEER & CIDER",TIKI CHICKI LLC,517 AMSTERDAM AVE,NEW YORK,40.7868178,-73.9754305
887,5113,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR ,FIVE ACORNS LLC,185 DUANE ST,NEW YORK,40.71756795,-74.01027587
888,5115,TAVERN SERVING BEER CIDER WINE AND LIQUOR,FUMEE INC,32 WATTS ST,NEW YORK,40.72366212,-74.00452759
889,5121,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,ROBERT SANDS INC,12 AVENUE A,NEW YORK,40.7225109,-73.9858878
890,5126,BAR/TAVERN SERVING LIQUOR WINE CIDER AND BEER,BETTI BAR INC,373 W 46TH STREET,NEW YORK,40.76095375,-73.99032808
891,5131,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,127 EAST RESTAURANT CORP,127 E 47TH ST,NEW YORK,40.65134382,-74.01594991
892,5133,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",WOODROWS MANAGEMENT LLC ,43 MURRAY ST,NEW YORK,40.7141863,-74.0090793
893,5138,TAVERN SERVING BEER CIDER WINE AND LIQUOR,48 H & Y DUET INC,304 E 48TH ST,NEW YORK,40.6484739,-74.01305053
894,5141,"TAVERN RESTAURANT SERVING BEER, CIDER WINE AND LIQUOR",513 THIRD RESTAURANT LTD,513 3RD AVENUE,NEW YORK,40.7459787,-73.9776827
895,5150,TAVERN SERVING BEER CIDER WINE AND LIQUOR,CORSICA ENTERTAINMENT INC,505 E 6TH STREET,NEW YORK,40.6686078,-73.9796653
896,5154,TAVERN SERVING LIQUOR WINE CIDER AND BEER,415 17 NINTH AVENUE REST INC,415 17 9TH AVENUE,NEW YORK,40.72351411,-73.37819451
897,5156,"BAR/TAVERN SERVING WINE, BEER AND CIDER",501 SEVENTH GROUP LLC,888 8TH AVE,NEW YORK,40.76373205,-73.98463903
898,5166,TAVERN SERVING BEER CIDER WINE AND LIQUOR,29 ST MARKS PLACE REST INC,29 ST MARKS PLACE,NEW YORK,40.64705505,-74.08561341
899,5168,BAR/TAVERN SERVING BEER WINE CIDER AND LIQUOR,PICCOLO BY GAMBRINUS LLC,506 W 28TH ST,NEW YORK,40.7508532,-74.0021658
900,5178,TAVERN SERVING LIQUOR WINE CIDER AND BEER,68 JAY STREET BAR LLC,68 JAY STREET,BROOKLYN,40.7026801,-73.9867998
901,5181,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,NEW YORK UNIVERSITY LAW SCHOOL,110 W 3RD STREET,NEW YORK,43.08291563,-79.05966191
902,5187,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,TRF OPERATING CORP,23 WEST 39TH ST,NEW YORK,40.752335,-73.9836718
903,5194,"BAR TAVERN SERVING BEER, WINE, CIDER AND LIQUOR","FRENCH PARADOX INC, THE",245 W 29TH ST,NEW YORK,40.7487928,-73.99454265
904,5212,TAVERN RESTAURANT SERVING BEER WINE AND LIQUOR CIDER,OLD HEIDELBERG CORP,1648 SECOND AVENUE,NEW YORK,42.8020272,-73.9503835
905,5213,"BAR/TAVERN SERVING BEER, WINE, CIDER AND LIQUOR",TAILGATE CLOTHING CORP & JAGR TWO LLC,25 E 26TH ST,NEW YORK,40.74250511,-73.98618792
906,5227,"BAR / TAVERN SERVING LIQUOR, WINE, BEER & CIDER",HOST 1373 LLC,1373 1ST AVE,NEW YORK,40.76906445,-73.95540414
907,5230,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER ",GALMAC LLC,28-30 AVENUE B,NEW YORK,40.63696162,-74.12981349
908,5231,"BAR/TAVERN SERVING BEER, WINE, LIQUOR & CIDER",NOPRESSURE LLC,156 9TH AVE,NEW YORK,40.7441697,-74.0027774
909,5253,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",FLAMING SADDLES NYC 1 LLC,793 9TH AVE,NEW YORK,40.7652832,-73.9878804
910,5255,TAVERN SERVING BEER CIDER WINE AND LIQUOR,PISCES BAR & TAVERN INC,543 8TH AVE,NEW YORK,40.7543853,-73.9921719
911,5259,TAVERN RESTAURANT SERVING LIQUOR WINE CIDER AND BEER,PITBULL 68 RESTAURANT GROUP LLC,44 BEDFORD STREET,NEW YORK,40.7303998,-74.0041793
912,5262,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,KNH ENTERPRISES LLC,52 WALKER STREET 1ST FLOOR,NEW YORK,40.7191723,-74.0032562
913,5263,TAVERN SERVING BEER CIDER WINE AND LIQUOR,220 ASSOCIATES INC,222 AVENUE B,NEW YORK,40.7290724,-73.9784636
914,5264,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,MARIE ADRIENNE LLC,158 LAFAYETTE,NEW YORK,42.892289,-76.1052019
915,5268,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",CPW REST INC,50 W 72ND ST,NEW YORK,40.7771024,-73.9785029
916,5283,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",HHC PIER VILLAGE LLC,89 SOUTH ST,NEW YORK,40.94488841,-73.06616602
917,5287,BAR/TAVERN SERVING BEER CIDER WINE AND LIQUOR,310 BOWERY GROUP LLC,310 BOWERY,NEW YORK,40.7249501,-73.9925624
918,5293,"TAVERN SERVING BEER, WINE & CIDER",SOHO MARKET & BEER MERCHANTS INC,213 6TH AVE,NEW YORK,40.7275067,-74.0034124
919,5294,BAR/TAVERN SERVING BEER CIDER WINE AND LIQUOR ,AMSTERDAM 407 LLC,407 AMSTERDAM AVE,NEW YORK,40.7833893,-73.9778831
920,5297,"BAR/TAVERN/CONCERT VENUE SERVING LIQUOR, WINE, BEER AND CIDER     ",DLS EVENTS LLC,17 IRVING PL,NEW YORK,40.7349099,-73.9882699
921,5299,"BAR/ TAVERN SERVING BEER, CIDER, WINE AND LIQUOR ",TDDG INC,126 ST MARKS PL,NEW YORK,40.68098495,-73.9782193
922,5300,"BAR/TAVERN SERVING CIDER, BEER, WINE AND LIQUOR",3938 BWAY REST LLC,3938 BROADWAY,NEW YORK,40.8389092,-73.9410005
923,5304,SOUTH ST - TAVERN WINE SERVING BEER CIDER AND WINE ONLY,JOMELO LLC,284 MULBERRY ST,NEW YORK,40.7244369,-73.99492658
924,5307,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,55 STONE REST INC,83 PEARL ST,NEW YORK,40.70418175,-74.01027602
925,5308,HOTEL TAVERN SERVING BEER CIDER WINE AND LIQUOR,REGENCY RESTAURANT LLC/CONSULATE HOTEL ASSOC LLC ,224 W 49TH STREET,NEW YORK,40.64922284,-74.01579957
926,5313,TAVERN SERVING LIQUOR WINE CIDER AND BEER,MOCHA LOUNGE INC,955 WEST END AVE,NEW YORK,40.8022993,-73.9683095
927,5314,TAVERN SERVING LIQUOR WINE CIDER AND BEER,JIM GILES CORP,109 E 9TH STREET,NEW YORK,40.7304989,-73.9901675
928,5316,BAR/TAVERN SERVING  BEER CIDER & WINE,VINTNER CAFE INC,677 9TH AVE,NEW YORK,40.76150575,-73.9907538
929,5318,"COFFEE SHOP/WINE BAR SERVING LIQUOR, WINE, BEER AND CIDER",UES COFFEE LLC,1705 1ST AVE,NEW YORK,40.77855535,-73.94858891
930,5327,TAVERN SERVING BEER CIDER WINE AND LIQUOR,COLUMBUS BAR LLC,"10 COLUMBUS CIR, REST #5 4FL",NEW YORK,40.7685068,-73.9831349
931,5328,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,PVIN CORP,38 W 56TH ST,NEW YORK,40.76288365,-73.97645698
932,5345,TAVERN SERVING BEER CIDER WINE AND LIQUOR,THUNDERBOLT CORP,531 E 5TH STREET,NEW YORK,40.7243649,-73.9829025
933,5348,BAR/TAVERN SERVING LIQUOR BEER CIDER AND WINE,ANN STREET HOTEL LLC,49 53 ANN ST,NEW YORK,40.71046172,-74.00695853
934,5352,BAR/TAVERN SERVING LIQUOR WINE CIDER & BEER,MAXI 10 PRO CORP,10 W 32ND STREET 5TH FLOOR,NEW YORK ,40.7473149,-73.9864768
935,5362,TAVERN SERVING LIQUOR WINE CIDER AND BEER,THEATRE REFRESHMENT CO OF NY INC & SUNLIGHT,215 W 49TH STREET,NEW YORK,40.64947357,-74.015867
936,5363,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",DOWN THE ROAD PUB LLC ,683 9TH AVE,NEW YORK,40.761804,-73.9903993
937,5366,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",ZMZ MACDOUGAL TAVERN LLC,122 MACDOUGAL ST,NEW YORK,40.72985975,-74.00032771
938,5371,BAR/TAVERN SERVING LIQUOR WINE BEER AND CIDER,FOREVER SWEET LLC,1707 2ND AVE,NEW YORK,40.7795326,-73.9507627
939,5375,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",LOL STAND UP COMEDY CORP,711 7TH AVE,NEW YORK ,40.7595109,-73.984192
940,5390,"BAR/ADULT ENTERTAINMENT ESTABLISHMENT SERVING LIQUOR, WINE, BEER AND CIDER.     ",CLUB ON BROADWAY LLC,1674 BROADWAY,NEW YORK,40.76279,-73.9829442
941,5395,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,PIER 66 MARITIME INC,205 207 12TH AVE,NEW YORK,40.72196425,-73.37124825
942,5400,"RESTAURANT/COMEDY CLUB SERVING LIQUOR, WINE CIDER AND BEER",239 ENTERTAINMENT LLC,114 116 E 16TH ST,NEW YORK,40.64744543,-73.96476567
943,5404,"PRIVATE CLUB SERVING LIQUOR, WINE, BEER AND CIDER",220 CPS TOWER CLUB CORP & JG-CPS LLC,220 CENTRAL PARK SOUTH,NEW YORK,40.7669578,-73.98063696
944,5405,"TAVERN RESTAURANT SERVING BEER, CIDER WINE AND LIQUOR",P E C GROUP LTD,281 W BROADWAY,NEW YORK,40.7207599,-74.0048947
945,5407,TAVERN SERVING LIQUOR WINE BEER & CIDER,UKRAINIAN AMERICAN SOCCER,122 2ND AVENUE GR FL,NEW YORK,40.7280936,-73.9876172
946,5412,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",5 TIME CHAMPS INC,69 08 MYRTLE AVE,GLENDALE,40.70158665,-73.88241325
947,5419,"TAVERN SERVING BEER, WINE AND CIDER",CHINATOWN UNITED FOOD SERVICES LLC,49 MONROE ST,NEW YORK,40.7117608,-73.9938182
948,5425,TAVERN SERVING BEER CIDER WINE & LIQUOR,SYRACUSE UNIVERSITY,11 E 61ST ST,NEW YORK,40.76525505,-73.9710091
949,5434,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,20 BMA 38 CORP,20 W 38TH STREET,NEW YORK,40.7512973,-73.9838618
950,5436,"TAVERN SERVING BEER, CIDER WINE AND LIQUOR","INN AT IRVING PLACE INC,THE",56 & 54A IRVING PLACE,NEW YORK,40.61715168,-74.08433411
951,5447,TAVERN SERVING CIDER LIQUOR WINE AND BEER,JUJAMCYN THTRS LLC & SWEET HOSPITALITY GRP AS MGR,245 W 52ND ST,NEW YORK,40.763373,-73.98419335
952,5452,"TAVERN SERVING BEER, WINE & CIDER","IDEA DISTILLERY LLC, THE",21A CLINTON ST,NEW YORK,42.641788,-73.75854256
953,5453,BAR /TAVERN SERVING BEER CIDER LIQUOR AND WINE,CHIYO & ATSU INC,212 E 52ND ST 2ND FL,NEW YORK,40.7566056,-73.9693108
954,5456,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",SLJ BAR LLC,63 GANSEVOORT ST,NEW YORK,40.7396278,-74.00735457
955,5474,"BAR/TAVERN SERVING LIQUOR, WINE, BEER AND CIDER",BAR BELLE LLC,438 440 HUDSON ST,NEW YORK,41.43977052,-74.0293818
956,5494,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,DEL FRISCOS OF NEW YORK LLC,1221 AVE OF THE AMERICAS,NEW YORK,40.7595447,-73.98253282
957,5504,BAR/TAVERN SERVING LIQUOR WINE BAR AND CIDER,STARLAP INC,202 CLINTON ST,NEW YORK,40.713996,-73.9870459
958,5511,"BAR/TAVERN SERVING WINE, BEER, & CIDER",FDOTG LLC,23 VANDERBILT AVE -SPACE# K-03,NEW YORK,40.753062,-73.9772273
959,5513,TAVERN RESTAURANT SERVING LIQUOR WINE AND BEER & CIDER,TOWN TENNIS MEMBER CLUB INC,430 E 56TH ST,NEW YORK,40.64259729,-74.01539714
960,5514,"BAR/TAVERN SERVING BEER, WINE AND CIDER",CC440 CORP,440 3RD AVE,NEW YORK,40.74360225,-73.98001621
961,5515,"BAR/TAVERN SERVING BEER, CIDER, WINE & LIQUOR",BLACK ROSE HOSPITALITY GROUP LLC,67 CLINTON ST,NEW YORK,40.7194207,-73.985079
962,5517,TAVERN SERVING LIQUOR WINE AND BEER CIDER,15 ACRES INC,57 59 CHRISTOPHER ST,NEW YORK,40.73375932,-74.00238768
963,5519,"BAR TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",256 THIRD AVE INC,256 3RD AVE,NEW YORK,40.73750755,-73.98446999
964,5525,BAR/TAVERN THEATER SERVING BEER CIDER WINE AND LIQUOR,PIT EAST INC,121 123 E 24TH ST,NEW YORK,40.74059786,-73.98504924
965,5527,"BAR/TAVERN SERVING LIQUOR, WINE, BEER & CIDER",LOEWS REGENCY NY HOTEL LLC& SA 61ST MANAGEMENT LLC,540 PARK AVE,NEW YORK,40.7644083,-73.9690397
966,5539,"BAR/TAVERN SERVING BEER, CIDER, WINE AND LIQUOR",I INTERNATIONAL INC,212 E 52ND ST 1ST FLOOR,NEW YORK,40.7566056,-73.9693108
967,5544,TAVERN RESTAURANT SERVING BEER CIDER WINE AND LIQUOR,732 BELLA INC,86 E 10TH ST,NEW YORK,40.67208613,-73.99427088
968,5552,"BAR/TAVERN SERVING BEER, WINE, CIDER & LIQUOR",1696 PUB INC,1696 2ND AVE,NEW YORK,40.7789089,-73.9506596
969,5554,CLUB RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,KOLPING SOCIETY OF NEW YORK,165 E 88TH STREET,NEW YORK,40.62299333,-74.03526859
970,5558,"HOTEL TAVERN RESTAURANT SERVING BEER, CIDER, WINE AND LIQUOR",FSR INTERNATIONAL HOTELS INC,53 63 EAST 57TH ST,NEW YORK,40.76218434,-73.97189166
971,5562,TAVERN SERVING BEER CIDER WINE AND LIQUOR,1490 RESTAURANT CORP,1490 2ND AVENUE,NEW YORK,40.7722744,-73.9555191
972,5569,"BAR/RESTAURANT SERVING BEER, WINE, CIDER AND LIQUOR",KEVRYN LLC,303 E 85TH ST,NEW YORK,40.7771355,-73.9518364
973,5577,TAVERN SERVING BEER CIDER WINE AND LIQUOR,95 STANTON STREET REST INC,95 STANTON ST,NEW YORK,40.7213285,-73.9883827
974,5581,"TAVERN/CAFE SERVING WINE, BEER AND CIDER",BORIS & HORTON EAST VILLAGE LLC,195 AVE A,NEW YORK,40.7292335,-73.9814002
975,5583,"BAR/TAVERN SERVING BEER, CIDER WINE, AND LIQUOR",DIFT LLC AND SWEET HOSPITALITY GROUP,20 UNION SQUARE EAST,NEW YORK,40.7354016,-73.9896389
976,5584,BAR/TAVERN SERVING BEER CIDER AND WINE,MISOHOPPY INC ,1145 2ND AVE,NEW YORK ,40.7613895,-73.9639959
977,5587,TAVERN SERVING BEER CIDER WINE AND LIQUOR,SWOON CORP,121 ESSEX ST,NEW YORK,40.7196522,-73.98789295
978,5603,"TAVERN LOBBY CAFE SERVING LIQUOR, WINE, CIDER AND BEER",215 E 64TH ST CO LICENSEE & DHG MGMT CO AS MGR,215 E 64TH ST,NEW YORK,40.7643867,-73.9631097
979,5617,"BAR/TAVERN - LIVE THEATER CONCESSION SERVING LIQUOR, WINE, CIDER & BEER",SWEET HOSPITALITY GROUP,111 W 46TH ST,NEW YORK,40.75762941,-73.98260469
980,5624,TAVERN SERVING WINE CIDER AND BEER,NRK CAFE INC,422 HUDSON ST,NEW YORK,40.7303812,-74.00657388
981,5634,BAR/TAVERN SERVING BEER CIDER & WINE,NEKO CATS LLC,26 CLINTON ST,NEW YORK,40.7204867,-73.9842269
982,5635,"BAR/TAVERN SERVING BEER, CIDER, AND WINE",CC116 CORP.,116 SAINT MARKS PL,NEW YORK,40.68110365,-73.9785255
983,5642,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,FT 245 CORP,245 EAST 11TH STREET AKA 175 S,NEW YORK,40.73069,-73.986697
984,5658,BAR/TAVERN/CAFE SERVING BEER CIDER AND WINE,LAGUARDIA PLACE LLC,540 LAGUARDIA PL,NEW YORK,40.72884375,-73.9985036
985,5661,TAVERN SERVING LIQUOR WINE CIDER & BEER,SPIN NYC LLC & SPIN GLOBAL MANAGEMENT LLC AS MGR,304 PARK AVE SOUTH (BASEMENT),NEW YORK,40.7403566,-73.9871431
986,5662,TAVERN WINE SERVING BEER CIDER AND WINE,DOUSTAN DEVELOPMENT CORP,153 ESSEX ST,NEW YORK,40.720864,-73.987312
987,5680,TAVERN RESTAURANT SERVING BEER WINE CIDER AND LIQUOR,DEACON BRODY MANAGEMENT INC,91 7TH AVE S,NEW YORK,40.7328248,-74.003119
